path,category,category_score,canon_match,canon_similarity
Raw/186_wild_west.psd,a crude hand-drawn stick-figure comic strip panel,0.303,funnyguycomics/static/comics/001_the_funny_guy.png,0.8273
Raw/007_piece_of_junk.png,a crude hand-drawn stick-figure comic strip panel,0.3163,funnyguycomics/static/comics/001_the_funny_guy.png,0.8272
Raw/309_splinter_guy.psd,a crude hand-drawn stick-figure comic strip panel,0.3005,funnyguycomics/static/comics/001_the_funny_guy.png,0.8272
Raw/186_wild_west.png,a crude hand-drawn stick-figure comic strip panel,0.3043,funnyguycomics/static/comics/001_the_funny_guy.png,0.8269
Books/Nawful_#13.png,a crude hand-drawn stick-figure comic strip panel,0.2864,funnyguycomics/static/comics/001_the_funny_guy.png,0.8265
Raw/007_piece_of_junk.psd,a crude hand-drawn stick-figure comic strip panel,0.3163,funnyguycomics/static/comics/001_the_funny_guy.png,0.8262
Raw/255_youre_a_fat_guy.psd,a crude hand-drawn stick-figure comic strip panel,0.293,funnyguycomics/static/comics/001_the_funny_guy.png,0.8262
Raw/099_the_lineup.psd,a crude hand-drawn stick-figure comic strip panel,0.2981,funnyguycomics/static/comics/001_the_funny_guy.png,0.8259
Raw/239.psd,a crude hand-drawn stick-figure comic strip panel,0.3019,funnyguycomics/static/comics/001_the_funny_guy.png,0.8258
Raw/048_cake_repair.png,a crude hand-drawn stick-figure comic strip panel,0.3197,funnyguycomics/static/comics/001_the_funny_guy.png,0.8251
Raw/309_splinter_guy.png,a crude hand-drawn stick-figure comic strip panel,0.301,funnyguycomics/static/comics/001_the_funny_guy.png,0.8251
Raw/255_youre_a_fat_guy.png,a crude hand-drawn stick-figure comic strip panel,0.2932,funnyguycomics/static/comics/001_the_funny_guy.png,0.825
Raw/099_the_lineup.png,a crude hand-drawn stick-figure comic strip panel,0.2986,funnyguycomics/static/comics/001_the_funny_guy.png,0.8249
Raw/070_night_patrol_2.psd,a crude hand-drawn stick-figure comic strip panel,0.3121,funnyguycomics/static/comics/001_the_funny_guy.png,0.8247
Raw/048_cake_repair.psd,a crude hand-drawn stick-figure comic strip panel,0.319,funnyguycomics/static/comics/001_the_funny_guy.png,0.8246
Raw/042_the_barney_mask.psd,a crude hand-drawn stick-figure comic strip panel,0.3012,funnyguycomics/static/comics/001_the_funny_guy.png,0.8245
Raw/040_skits.psd,a crude hand-drawn stick-figure comic strip panel,0.3051,funnyguycomics/static/comics/001_the_funny_guy.png,0.8243
Raw/266_mud.png,a crude hand-drawn stick-figure comic strip panel,0.3059,funnyguycomics/static/comics/001_the_funny_guy.png,0.8241
Raw/266_mud.psd,a crude hand-drawn stick-figure comic strip panel,0.3059,funnyguycomics/static/comics/001_the_funny_guy.png,0.824
Raw/040_skits.png,a crude hand-drawn stick-figure comic strip panel,0.3059,funnyguycomics/static/comics/001_the_funny_guy.png,0.8238
Raw/062_the_storm.png,a crude hand-drawn stick-figure comic strip panel,0.3018,funnyguycomics/static/comics/001_the_funny_guy.png,0.8237
Raw/070_night_patrol_2.png,a crude hand-drawn stick-figure comic strip panel,0.3123,funnyguycomics/static/comics/001_the_funny_guy.png,0.8234
Raw/294_3d_glasses.png,a crude hand-drawn stick-figure comic strip panel,0.3102,funnyguycomics/static/comics/001_the_funny_guy.png,0.8232
Raw/250_fg_exhibition_thremeator.png,a crude hand-drawn stick-figure comic strip panel,0.2989,funnyguycomics/static/comics/001_the_funny_guy.png,0.823
Raw/294_3d_glasses.psd,a crude hand-drawn stick-figure comic strip panel,0.3095,funnyguycomics/static/comics/001_the_funny_guy.png,0.8229
Raw/173_an_epic_legacy.png,a crude hand-drawn stick-figure comic strip panel,0.3053,funnyguycomics/static/comics/001_the_funny_guy.png,0.8228
Raw/139_dna_paint.png,a crude hand-drawn stick-figure comic strip panel,0.3135,funnyguycomics/static/comics/001_the_funny_guy.png,0.8227
RPG_RT/CharSet/ghettomario.png,a 16-bit pixel art RPG character sprite sheet,0.2779,funnyguyrpg/CharSet/fg2.png,0.8226
RPG_RT/CharSet/Chests.png,a 16-bit pixel art RPG character sprite sheet,0.2923,funnyguyrpg/CharSet/FG-GrayCharas.png,0.8225
Raw/139_dna_paint.psd,a crude hand-drawn stick-figure comic strip panel,0.3138,funnyguycomics/static/comics/001_the_funny_guy.png,0.8225
Raw/113_first_quarter.psd,a crude hand-drawn stick-figure comic strip panel,0.3093,funnyguycomics/static/comics/001_the_funny_guy.png,0.8223
RPG_RT/CharSet/various_FG.png,a 16-bit pixel art RPG character sprite sheet,0.3347,funnyguyrpg/CharSet/FG-GrayCharas.png,0.8221
Books/Nawful_#5.png,a crude hand-drawn stick-figure comic strip panel,0.2982,funnyguycomics/static/comics/001_the_funny_guy.png,0.8218
RPG_RT/CharSet/TEST-NEW.png,a 16-bit pixel art RPG character sprite sheet,0.2692,funnyguyrpg/CharSet/fg2.png,0.8218
Raw/132_battle_introductions.psd,a crude hand-drawn stick-figure comic strip panel,0.3319,funnyguycomics/static/comics/001_the_funny_guy.png,0.8215
Raw/147_you_got_served_sucka.psd,a crude hand-drawn stick-figure comic strip panel,0.2889,funnyguycomics/static/comics/001_the_funny_guy.png,0.8213
Raw/020_barney.png,a crude hand-drawn stick-figure comic strip panel,0.2978,funnyguycomics/static/comics/001_the_funny_guy.png,0.8211
Raw/020_barney.psd,a crude hand-drawn stick-figure comic strip panel,0.2981,funnyguycomics/static/comics/001_the_funny_guy.png,0.8211
Raw/062_the_storm.psd,a crude hand-drawn stick-figure comic strip panel,0.3026,funnyguycomics/static/comics/001_the_funny_guy.png,0.8209
Raw/173_an_epic_legacy.psd,a crude hand-drawn stick-figure comic strip panel,0.3051,funnyguycomics/static/comics/001_the_funny_guy.png,0.8208
Raw/172_snow_wars.psd,a crude hand-drawn stick-figure comic strip panel,0.3044,funnyguycomics/static/comics/001_the_funny_guy.png,0.8207
Raw/128_and_were_back.png,a crude hand-drawn stick-figure comic strip panel,0.3124,funnyguycomics/static/comics/001_the_funny_guy.png,0.8206
Raw/192_attack_of_the_drones_pg6.png,a crude hand-drawn stick-figure comic strip panel,0.3029,funnyguycomics/static/comics/001_the_funny_guy.png,0.8204
Raw/229_justice_fg_style.psd,a crude hand-drawn stick-figure comic strip panel,0.3031,funnyguycomics/static/comics/001_the_funny_guy.png,0.8204
RPG_RT/CharSet/TEST-2.png,a 16-bit pixel art RPG character sprite sheet,0.2679,funnyguyrpg/CharSet/fg2.png,0.8203
Raw/250_fg_exhibition_thremeator.psd,a crude hand-drawn stick-figure comic strip panel,0.2974,funnyguycomics/static/comics/001_the_funny_guy.png,0.8203
Raw/293_laser_tag.psd,a crude hand-drawn stick-figure comic strip panel,0.3094,funnyguycomics/static/comics/001_the_funny_guy.png,0.8202
Raw/069_night_patrol.png,a crude hand-drawn stick-figure comic strip panel,0.3177,funnyguycomics/static/comics/001_the_funny_guy.png,0.8194
Raw/132_battle_introductions.png,a crude hand-drawn stick-figure comic strip panel,0.3325,funnyguycomics/static/comics/001_the_funny_guy.png,0.8194
Raw/175_an_fg_christmas_carol_pg3.png,a crude hand-drawn stick-figure comic strip panel,0.3007,funnyguycomics/static/comics/001_the_funny_guy.png,0.8193
Raw/106_sharp_objects.psd,a crude hand-drawn stick-figure comic strip panel,0.3113,funnyguycomics/static/comics/001_the_funny_guy.png,0.8193
Raw/293_laser_tag.png,a crude hand-drawn stick-figure comic strip panel,0.3092,funnyguycomics/static/comics/001_the_funny_guy.png,0.819
Raw/113_first_quarter.png,a crude hand-drawn stick-figure comic strip panel,0.3103,funnyguycomics/static/comics/001_the_funny_guy.png,0.8187
Raw/192_attack_of_the_drones_pg6.psd,a crude hand-drawn stick-figure comic strip panel,0.3025,funnyguycomics/static/comics/001_the_funny_guy.png,0.8187
Raw/229_justice_fg_style.png,a crude hand-drawn stick-figure comic strip panel,0.3028,funnyguycomics/static/comics/001_the_funny_guy.png,0.8183
RPG_RT/CharSet/weapons.png,a 16-bit pixel art RPG character sprite sheet,0.2776,funnyguyrpg/CharSet/fg2.png,0.8182
Raw/128_and_were_back.psd,a crude hand-drawn stick-figure comic strip panel,0.3124,funnyguycomics/static/comics/001_the_funny_guy.png,0.8181
Raw/069_night_patrol.psd,a crude hand-drawn stick-figure comic strip panel,0.3165,funnyguycomics/static/comics/001_the_funny_guy.png,0.8178
Books/SchoolKids_#1.png,a crude hand-drawn stick-figure comic strip panel,0.2912,funnyguycomics/static/comics/001_the_funny_guy.png,0.8177
Raw/175_an_fg_christmas_carol_pg3.psd,a crude hand-drawn stick-figure comic strip panel,0.3007,funnyguycomics/static/comics/001_the_funny_guy.png,0.8177
Raw/239_2.psd,a crude hand-drawn stick-figure comic strip panel,0.2802,funnyguycomics/static/comics/001_the_funny_guy.png,0.8177
Raw/073_vetod.png,a crude hand-drawn stick-figure comic strip panel,0.3091,funnyguycomics/static/comics/001_the_funny_guy.png,0.8175
Raw/124_the_funny_guy_show.png,a crude hand-drawn stick-figure comic strip panel,0.2991,funnyguycomics/static/comics/001_the_funny_guy.png,0.8173
Raw/106_sharp_objects.png,a crude hand-drawn stick-figure comic strip panel,0.3115,funnyguycomics/static/comics/001_the_funny_guy.png,0.8172
Raw/042_the_barney_mask.png,a crude hand-drawn stick-figure comic strip panel,0.3027,funnyguycomics/static/comics/001_the_funny_guy.png,0.817
Raw/147_you_got_served_sucka.png,a crude hand-drawn stick-figure comic strip panel,0.2943,funnyguycomics/static/comics/001_the_funny_guy.png,0.8168
Books/Nawful_#6.png,a crude hand-drawn stick-figure comic strip panel,0.2742,funnyguycomics/static/comics/001_the_funny_guy.png,0.8166
Raw/124_the_funny_guy_show.psd,a crude hand-drawn stick-figure comic strip panel,0.2989,funnyguycomics/static/comics/001_the_funny_guy.png,0.8166
Books/SchoolKids_#1(pg2).png,a crude hand-drawn stick-figure comic strip panel,0.2928,funnyguycomics/static/comics/001_the_funny_guy.png,0.8162
Raw/082_juniors_problem.psd,a crude hand-drawn stick-figure comic strip panel,0.3092,funnyguycomics/static/comics/001_the_funny_guy.png,0.8162
Raw/027_dork_inc.png,a crude hand-drawn stick-figure comic strip panel,0.3251,funnyguycomics/static/comics/001_the_funny_guy.png,0.816
Raw/079_apple_grenades.png,a crude hand-drawn stick-figure comic strip panel,0.3224,funnyguycomics/static/comics/001_the_funny_guy.png,0.816
Raw/136_kamikaze.psd,a crude hand-drawn stick-figure comic strip panel,0.3012,funnyguycomics/static/comics/001_the_funny_guy.png,0.8157
Raw/119_second_half.psd,a crude hand-drawn stick-figure comic strip panel,0.3273,funnyguycomics/static/comics/001_the_funny_guy.png,0.8154
Raw/083_ice_kweem.psd,a crude hand-drawn stick-figure comic strip panel,0.3199,funnyguycomics/static/comics/001_the_funny_guy.png,0.8153
Raw/119_second_half.png,a crude hand-drawn stick-figure comic strip panel,0.3283,funnyguycomics/static/comics/001_the_funny_guy.png,0.8151
Raw/232_robo_mow.psd,a crude hand-drawn stick-figure comic strip panel,0.2914,funnyguycomics/static/comics/001_the_funny_guy.png,0.8151
Raw/165_er.png,a crude hand-drawn stick-figure comic strip panel,0.3121,funnyguycomics/static/comics/001_the_funny_guy.png,0.8147
Raw/082_juniors_problem.png,a crude hand-drawn stick-figure comic strip panel,0.3098,funnyguycomics/static/comics/001_the_funny_guy.png,0.8139
Raw/068_new_pets.png,a crude hand-drawn stick-figure comic strip panel,0.3194,funnyguycomics/static/comics/001_the_funny_guy.png,0.8137
Raw/310_the_russian_bear_factory.png,a crude hand-drawn stick-figure comic strip panel,0.3166,funnyguycomics/static/comics/001_the_funny_guy.png,0.8137
Raw/310_the_russian_bear_factory.psd,a crude hand-drawn stick-figure comic strip panel,0.3163,funnyguycomics/static/comics/001_the_funny_guy.png,0.8137
Raw/135_intercontinental_travel.png,a crude hand-drawn stick-figure comic strip panel,0.3124,funnyguycomics/static/comics/001_the_funny_guy.png,0.8136
RPG_RT/CharSet/future.png,a 16-bit pixel art RPG character sprite sheet,0.2699,funnyguyrpg/CharSet/FG-GrayCharas.png,0.8135
Raw/059_not_funny_world.png,a crude hand-drawn stick-figure comic strip panel,0.3013,funnyguycomics/static/comics/001_the_funny_guy.png,0.8135
THIS IS HARD.psd,a 16-bit pixel art RPG character sprite sheet,0.2636,funnyguyrpg/CharSet/fg2.png,0.8135
Raw/165_er.psd,a crude hand-drawn stick-figure comic strip panel,0.3114,funnyguycomics/static/comics/001_the_funny_guy.png,0.8134
Raw/135_intercontinental_travel.psd,a crude hand-drawn stick-figure comic strip panel,0.3122,funnyguycomics/static/comics/001_the_funny_guy.png,0.8133
Raw/068_new_pets.psd,a crude hand-drawn stick-figure comic strip panel,0.3184,funnyguycomics/static/comics/001_the_funny_guy.png,0.813
Raw/073_vetod.psd,a crude hand-drawn stick-figure comic strip panel,0.308,funnyguycomics/static/comics/001_the_funny_guy.png,0.813
Raw/083_ice_kweem.png,a crude hand-drawn stick-figure comic strip panel,0.3206,funnyguycomics/static/comics/001_the_funny_guy.png,0.8129
Raw/079_apple_grenades.psd,a crude hand-drawn stick-figure comic strip panel,0.3211,funnyguycomics/static/comics/001_the_funny_guy.png,0.8126
Raw/192_6.psd,a crude hand-drawn stick-figure comic strip panel,0.2959,funnyguycomics/static/comics/001_the_funny_guy.png,0.8119
Scan0017.jpg,a crude hand-drawn stick-figure comic strip panel,0.2953,funnyguycomics/static/comics/001_the_funny_guy.png,0.8118
RPG_RT/Battle/healing2.png,a 16-bit pixel art RPG character sprite sheet,0.2509,funnyguyrpg/FaceSet/fgs.png,0.8117
Raw/052_trademark.psd,a crude hand-drawn stick-figure comic strip panel,0.3062,funnyguycomics/static/comics/001_the_funny_guy.png,0.8117
Raw/059_not_funny_world.psd,a crude hand-drawn stick-figure comic strip panel,0.2982,funnyguycomics/static/comics/001_the_funny_guy.png,0.8117
Raw/175_an_fg_christmas_carol_pg5.psd,a crude hand-drawn stick-figure comic strip panel,0.3212,funnyguycomics/static/comics/001_the_funny_guy.png,0.8117
Raw/052_trademark.png,a crude hand-drawn stick-figure comic strip panel,0.3064,funnyguycomics/static/comics/001_the_funny_guy.png,0.8115
Raw/264_completionist.psd,a crude hand-drawn stick-figure comic strip panel,0.3008,funnyguycomics/static/comics/001_the_funny_guy.png,0.8114
Raw/162_lard_cake.png,a crude hand-drawn stick-figure comic strip panel,0.2889,funnyguycomics/static/comics/001_the_funny_guy.png,0.8112
Raw/110_cold_storage.psd,a crude hand-drawn stick-figure comic strip panel,0.3127,funnyguycomics/static/comics/001_the_funny_guy.png,0.8109
Raw/039_cut_the_cheese.png,a crude hand-drawn stick-figure comic strip panel,0.3156,funnyguycomics/static/comics/001_the_funny_guy.png,0.8105
Raw/175_an_fg_christmas_carol_pg5.png,a crude hand-drawn stick-figure comic strip panel,0.3205,funnyguycomics/static/comics/001_the_funny_guy.png,0.8103
Raw/062_the_storm_pg2.psd,a crude hand-drawn stick-figure comic strip panel,0.3096,funnyguycomics/static/comics/001_the_funny_guy.png,0.8103
Raw/110_cold_storage.png,a crude hand-drawn stick-figure comic strip panel,0.3119,funnyguycomics/static/comics/001_the_funny_guy.png,0.8102
Raw/232_robo_mow.png,a crude hand-drawn stick-figure comic strip panel,0.2903,funnyguycomics/static/comics/001_the_funny_guy.png,0.8102
Raw/062_the_storm_pg2.png,a crude hand-drawn stick-figure comic strip panel,0.3095,funnyguycomics/static/comics/001_the_funny_guy.png,0.8101
Raw/202_halitosis.png,a crude hand-drawn stick-figure comic strip panel,0.3089,funnyguycomics/static/comics/001_the_funny_guy.png,0.81
Raw/158_the_repair_man_experiment.psd,a crude hand-drawn stick-figure comic strip panel,0.3208,funnyguycomics/static/comics/001_the_funny_guy.png,0.8098
Raw/055_the_deadly_sink_of_death.psd,a crude hand-drawn stick-figure comic strip panel,0.3046,funnyguycomics/static/comics/001_the_funny_guy.png,0.8096
Raw/174_investment.png,a crude hand-drawn stick-figure comic strip panel,0.2925,funnyguycomics/static/comics/001_the_funny_guy.png,0.8095
style B with copyright and author.psd,a crude hand-drawn stick-figure comic strip panel,0.292,funnyguycomics/static/comics/001_the_funny_guy.png,0.8093
Raw/123_tv_shows.psd,a crude hand-drawn stick-figure comic strip panel,0.3017,funnyguycomics/static/comics/001_the_funny_guy.png,0.8092
Raw/158_the_repair_man_experiment.png,a crude hand-drawn stick-figure comic strip panel,0.3212,funnyguycomics/static/comics/001_the_funny_guy.png,0.809
Raw/185_brain_drain.png,a crude hand-drawn stick-figure comic strip panel,0.3079,funnyguycomics/static/comics/001_the_funny_guy.png,0.8089
Raw/307_kare_bear_fun.psd,a crude hand-drawn stick-figure comic strip panel,0.3127,funnyguycomics/static/comics/001_the_funny_guy.png,0.8089
Raw/136_kamikaze.png,a crude hand-drawn stick-figure comic strip panel,0.3012,funnyguycomics/static/comics/001_the_funny_guy.png,0.8086
RPG_RT/Panorama/Forest Pan.png,"an unrelated photograph, like a product or real-world object",0.2367,funnyguyrpg/CharSet/fg2.png,0.8085
Raw/185_brain_drain.psd,a crude hand-drawn stick-figure comic strip panel,0.3067,funnyguycomics/static/comics/001_the_funny_guy.png,0.8085
Raw/072_the_parting.png,a crude hand-drawn stick-figure comic strip panel,0.3102,funnyguycomics/static/comics/001_the_funny_guy.png,0.8084
Raw/039_cut_the_cheese.psd,a crude hand-drawn stick-figure comic strip panel,0.3149,funnyguycomics/static/comics/001_the_funny_guy.png,0.8083
Raw/062_1.psd,a crude hand-drawn stick-figure comic strip panel,0.3053,funnyguycomics/static/comics/001_the_funny_guy.png,0.8082
Raw/055_the_deadly_sink_of_death.png,a crude hand-drawn stick-figure comic strip panel,0.3055,funnyguycomics/static/comics/001_the_funny_guy.png,0.8081
Raw/072_the_parting.psd,a crude hand-drawn stick-figure comic strip panel,0.3097,funnyguycomics/static/comics/001_the_funny_guy.png,0.8081
"Scan304, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2726,funnyguycomics/static/comics/001_the_funny_guy.png,0.8079
"Scans/Scan304, March 07, 2005.gif",a crude hand-drawn stick-figure comic strip panel,0.2726,funnyguycomics/static/comics/001_the_funny_guy.png,0.8079
Raw/162_lard_cake.psd,a crude hand-drawn stick-figure comic strip panel,0.2818,funnyguycomics/static/comics/001_the_funny_guy.png,0.8079
Raw/202_halitosis.psd,a crude hand-drawn stick-figure comic strip panel,0.3084,funnyguycomics/static/comics/001_the_funny_guy.png,0.8079
RPG_RT/CharSet/7521_1133021319.png,a 16-bit pixel art RPG character sprite sheet,0.2739,funnyguyrpg/CharSet/fg2.png,0.8077
Books/XmasCarol_#5.png,a crude hand-drawn stick-figure comic strip panel,0.3019,funnyguycomics/static/comics/001_the_funny_guy.png,0.8076
Raw/307_kare_bear_fun.png,a crude hand-drawn stick-figure comic strip panel,0.3114,funnyguycomics/static/comics/001_the_funny_guy.png,0.8073
